AL,AK,AZ,AR,CA,CO,CT,DC,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
39.41539,46.02404,48.05379,44.95236,60.2256,52.66304,54.38664,,55.86068,49.90687,45.99948,,,,38.05346,45.35905,40.42977,37.85457,,52.48664,59.53051,62.616690000000006,49.20438,52.792030000000004,40.36952,43.60888,41.75647,,46.75584,49.24661,55.01756999999999,53.24474,57.82076,48.14894,37.91523,47.90704,34.81102,,50.052459999999996,,43.318259999999995,,39.97554,46.38708,37.20698,,49.462109999999996,57.2999,33.261790000000005,48.832570000000004,
39.403929999999995,46.009879999999995,48.03498,44.93993,60.210809999999995,52.64791999999999,54.37359,,55.84809,49.21584,45.98188,,,,38.03437,45.34547,40.41547,37.83815,,52.46886,59.51825,62.603280000000005,48.9656,53.474959999999996,40.35799,43.58858,41.742540000000005,,46.73979,49.23333,55.00561999999999,53.229240000000004,57.80944,48.13391,37.90317,47.8927,34.799209999999995,,49.96952,,43.30519,,39.9627,46.37099,37.193740000000005,,49.44993,57.28548000000001,33.2502,48.815690000000004,
39.44585,46.07906,47.47149,45.00058,60.271640000000005,54.0391,54.433080000000004,,55.907990000000005,49.26637,46.13593,,,,39.04728,44.98165,40.9343,39.24556,,52.566230000000004,59.5777,62.66175,49.856770000000004,53.5312,40.416309999999996,44.05522,41.22078,,47.51749,49.09171,55.06613,53.40298000000001,57.869719999999994,47.98643,37.96915,47.31954,34.85645,,49.67738,,43.363609999999994,,40.02176,46.0724,37.253609999999995,,49.51018,57.3498,31.01203,49.13637,
39.44645,46.079229999999995,47.47187,45.00124,60.271980000000006,54.039359999999995,54.433719999999994,,55.90855,49.266870000000004,46.136590000000005,,,,39.04818,44.98202,40.93444,39.24576,,52.56567,59.57832,62.66226999999999,49.85739,53.53171999999999,40.4169,44.05545,41.22102,,47.5181,49.092290000000006,55.066869999999994,53.40311,57.87033,47.98705,37.96974,47.375029999999995,34.85705,,49.883,,43.364059999999995,,40.02219,46.0726,37.2541,,49.51079,57.349959999999996,31.01257,49.1373,
39.445240000000005,46.078509999999994,47.470620000000004,44.999970000000005,60.270869999999995,54.03856,54.432390000000005,,55.90727,49.26497,46.75953,,,,39.04705,44.98101,40.933659999999996,39.24476,,52.56576,59.57708,62.66101,49.85593,53.530730000000005,40.4157,44.05409,41.22017,,47.517109999999995,49.090990000000005,55.06555,53.40234,57.86905,48.07261,37.968509999999995,47.37386,34.85585,,49.88016,,43.363,,40.02094,46.0716,37.25285,,49.50954,57.34933,31.011409999999998,49.135690000000004,
39.40789,46.0291,47.41489,44.93907,60.23299,53.99739,54.40821999999999,,55.84636999999999,49.21125,46.71447,,,,38.98722,44.93607,40.90201,39.20247,,52.52251,59.51716999999999,62.64188000000001,49.80498,53.51153000000001,40.37037,43.99045,41.18222,,47.48239,49.064859999999996,55.04517,53.368,57.849759999999996,48.03479,37.90933,47.352270000000004,34.8106,,49.82509,,43.32846,,39.99045,46.02301,37.20783,,49.46213,57.302859999999995,30.956,49.0916,
39.38521,46.00954,47.39261,44.91587,60.2099,53.975159999999995,54.38494,,55.8232,49.188359999999996,46.694179999999996,,,,38.9641,44.912929999999996,40.88082,39.180479999999996,,52.504830000000005,59.49435,62.61945,49.5775,53.48965,40.347559999999994,43.96727,41.16015,,47.45844,49.04121,55.021930000000005,53.34851,57.82676,48.01266,37.88688,47.328920000000004,34.78864,,49.80137,,41.99425,,39.96767,46.001999999999995,37.18544,,49.43878,57.28086,30.934829999999998,49.06785,
39.38503,44.935320000000004,47.39298,44.91571,60.20904,53.97189,54.38501,,55.82301,49.18864,46.69216,,,,38.96419,44.91097,40.87942,39.17918,,52.49601,59.49418000000001,62.61936,49.57673,53.48944,40.34738,43.9675,41.15783,,47.45827,49.041059999999995,55.02196,53.34684,57.82666,48.01137,37.88669,47.328920000000004,34.788470000000004,,49.80147,,41.99414,,39.96758,46.00095,37.18542,,49.438590000000005,57.27851999999999,30.934659999999997,49.06793,
39.38556,44.932109999999994,47.27626,44.91624,60.20941,53.97135,54.3856,,55.82357,49.189029999999995,46.69181,,,,38.96457,44.91042,40.877590000000005,38.00797,,52.49278,59.49471,62.61991,49.5769,53.48979,40.34792,43.968059999999994,41.15668,,47.45885,49.04165,55.02254,53.345969999999994,57.82721,48.011359999999996,37.8872,47.32956,34.78898,,49.80196,,41.99329,,39.968140000000005,46.00103,37.1857,,49.43914,57.27822,30.935159999999996,49.06834,
39.46631,45.014590000000005,46.8955,44.97744,60.2897,54.0529,54.48989,,55.88458000000001,49.10577,46.77151,,,,39.02908,44.987629999999996,40.96606,38.09799,,52.57566,59.554869999999994,62.7171,49.84782,53.59019,40.42179,44.024809999999995,41.239329999999995,,47.548559999999995,49.1366,55.1316,53.43487,57.932219999999994,48.24442,37.94643,47.43745,34.85864,,49.52519,,42.0929,,40.05635,46.07478,37.2584,,49.51382,57.35381999999999,30.99121,49.46269,
39.42803,44.96897,46.85869,44.9383,60.25113,54.01141,54.450880000000005,,55.84554,48.523740000000004,46.734320000000004,,,,38.9904,44.95008,40.933440000000004,38.067,,52.529819999999994,59.51639,62.67945,49.807559999999995,53.54694,40.3833,43.98577,39.93223,,47.50929,49.09728,55.09259,53.3932,57.893519999999995,48.20538,37.90851,47.39833,34.82158,,49.48489,,42.06248,,40.01806,46.34341,37.22067,,49.47442,57.31351,30.955509999999997,49.42262,
39.488659999999996,45.04506,46.92002,45.00029,60.311809999999994,54.076080000000005,54.51286999999999,,55.9074,48.58571,46.79842,,,,39.05081,45.01389,41.0,38.12532,,52.606269999999995,59.57734,62.73915,49.870670000000004,53.60915,40.44424,44.51404,37.9904,,47.57155,49.159690000000005,55.154540000000004,53.46265,57.95488,48.2687,37.96866,47.46058,34.88029,,49.545390000000005,,42.12375,,40.07875,46.40676,37.278859999999995,,49.536809999999996,57.378080000000004,31.012079999999997,49.484159999999996,
39.48469,45.044740000000004,47.055240000000005,44.996190000000006,60.30823,54.07317,54.50921999999999,,55.903369999999995,48.69421,47.08747,,,,39.04743,45.01058,40.997409999999995,38.12287,,52.60595,59.573330000000006,62.73559,49.86728,53.599219999999995,40.44027,44.51014,37.98645,,47.568290000000005,49.15586,55.15088000000001,53.46023,57.951,48.26559,37.964729999999996,47.45747,34.87643,,49.54179,,42.12022,,40.0751,46.753040000000006,37.27517,,49.53273,57.37539,31.008370000000003,49.48068,
39.47972,45.03134,47.05121,44.99638,60.302330000000005,54.06598,54.50006,,55.90348,48.689659999999996,47.07973,,,,39.04701,45.00543,40.9881,38.11332,,52.592490000000005,59.57349,62.72622,49.86419,53.58967,40.43705,44.5102,37.98273,,47.56073,49.147870000000005,55.14094,53.45036999999999,57.941359999999996,48.25809,37.96485,47.447109999999995,34.87372,,49.53954,,42.11076,,40.06862,45.77731,37.27187,,49.52967,57.369890000000005,31.00843,49.47547,
38.69502,45.01117,47.08038,44.98363,60.289609999999996,54.0511,54.48724,,55.890809999999995,48.67682,47.065540000000006,,,,39.03455,44.889109999999995,40.97307,38.09901,,52.572230000000005,59.56097,62.71408,49.85076,53.57614,40.42409,44.49692,37.9704,,47.54804,49.13507,55.12826999999999,53.43488000000001,57.92881,48.24409,37.9525,47.434459999999994,34.86166,,49.526740000000004,,42.09795,,40.05596,45.76323,37.25959,,49.51663,57.35566,30.991220000000002,49.46269,
38.66711,,47.051159999999996,44.95496,60.26149,54.023869999999995,54.45855,,55.86221,48.64764,47.037459999999996,,,,39.00625,44.8611,40.94797,38.0729,,52.550380000000004,59.532790000000006,62.686440000000005,49.822309999999995,53.547290000000004,40.395920000000004,44.468340000000005,37.94262,,47.51885,49.10624,55.099619999999994,53.41021,57.90043000000001,47.653040000000004,37.92476,47.40547,34.834509999999995,,49.497640000000004,,42.06933,,40.02785,45.73473,37.23194,,49.487790000000004,57.328680000000006,30.96507,49.43357,
38.711040000000004,,47.09874,44.99995,60.307930000000006,54.07096,54.50552,,55.90728000000001,48.69647,47.08491,,,,39.053329999999995,44.90772,40.99508,38.1204,,52.6017,59.577059999999996,62.731190000000005,49.869479999999996,53.592659999999995,40.44027,44.5139,37.98628,,47.56527,49.15229,55.14637,53.45853,57.94557,47.700759999999995,37.96848,47.45301,34.87717,,49.5451,,42.11522,,40.07313,45.78502,37.276740000000004,,49.533159999999995,57.375769999999996,31.00625,49.4809,
38.7111,,47.098290000000006,44.99995,60.308119999999995,54.07711,54.50541,,55.90736,48.69623,47.089079999999996,,,,39.053090000000005,44.91046,41.0043,38.12599,,52.62679,59.57708,62.73113000000001,49.87123,53.59276,40.440329999999996,44.51379,37.986309999999996,,47.56527,49.15225,55.14623,53.470459999999996,57.94556,47.702740000000006,37.96864,47.45285,34.8772,,49.5449,,42.1153,,40.07308,45.787620000000004,37.2766,,49.5332,57.38109,31.00631,49.48072,
38.71136,,47.09892,45.00026,60.30823,54.07722,54.50555,,55.90761,48.69664,47.08915,,,,39.054,44.91067,41.00434,38.12599,,52.626490000000004,59.577369999999995,62.73129,49.87184,53.593,40.44059,44.51404,37.98659,,47.56543,49.15246,55.1464,53.470459999999996,57.94579,47.70325,37.9689,47.45292,34.87747,,49.88924,,42.11544,,40.073240000000006,45.78754,37.27681,,49.53348,57.381130000000006,31.00655,49.48216,
38.70874,,47.09622,44.99757,60.30559,54.07451999999999,54.50286,,55.90493000000001,48.69393,47.08645,,,,39.05137,44.90798,41.00169,38.12338,,52.06282,59.57471999999999,62.72869,49.86913,53.5903,40.437940000000005,44.51135,37.983979999999995,,47.56273,49.14975,55.14371,53.46776,57.943130000000004,47.70055,37.96629,47.45021,34.87492,,49.88653,,42.112770000000005,,40.0706,45.78484,37.27422,,49.530770000000004,57.37845,31.00409,49.47945,
38.70874,,47.09622,44.99757,60.30559,54.07451999999999,54.50286,,55.90493000000001,48.69393,47.08645,,,,39.05137,44.90798,41.00169,38.12338,,52.06282,59.57471999999999,62.72869,49.86913,53.5903,40.437940000000005,44.51135,37.983979999999995,,47.56273,49.14975,55.14371,53.46776,57.943130000000004,47.70055,37.96629,47.45021,34.87492,,49.88653,,42.112770000000005,,40.0706,45.78484,37.27422,,49.530770000000004,57.37845,31.00409,49.47945,
38.70544,,47.09335,44.99418,60.3021,54.070919999999994,54.49941999999999,,55.9015,49.0134,47.08321,,,,39.0487,44.9045,40.99808,38.11979,,52.05875,59.571380000000005,62.7253,49.86548,53.586909999999996,40.43461,44.50792,37.98068,,47.55966,49.14627,55.140269999999994,53.464040000000004,57.93974,47.697559999999996,37.96297,47.44689,34.8717,,49.88385,,42.10933,,40.06718,45.78147,37.27087,,49.527359999999994,57.37481999999999,31.00096,49.47609,
38.72395,,47.264829999999996,45.01325,60.317119999999996,54.0921,54.5173,,55.92041999999999,49.02171,47.10328,,,,39.06378,44.92422,41.02045,38.13969,,52.08768,59.5901,62.74276999999999,49.88876,53.606230000000004,40.45329,44.52657,37.99913,,47.57804,49.16488,55.16236,53.487469999999995,57.958180000000006,47.75043,37.98145,47.46436,34.88974,,49.89835,,42.127790000000005,,40.08493,45.719809999999995,37.28869,,49.546490000000006,57.394890000000004,31.0183,49.5154,
38.68541,,46.92199,44.968090000000004,60.281369999999995,52.94262,54.48735,,55.87568,48.80515,47.06686,,,,39.02557,44.88831,40.99239,38.11068,,52.05904,59.545790000000004,62.71495,49.98536,53.56944,40.414609999999996,44.48949,36.85387,,47.54313,49.13321,55.133630000000004,53.45993000000001,57.92952,47.28083,37.93789,47.434940000000005,34.85174,,49.70601,,42.098440000000004,,40.0525,45.68793,37.25117,,49.50646,57.35775,30.97738,49.17665,
38.71049,,46.945159999999994,44.99392,60.3045,52.968030000000006,54.511419999999994,,55.90135,48.82873,47.0903,,,,39.04963,44.9124,41.01551,38.13196,,52.07871,59.57116,62.73866999999999,50.01015,53.59536,40.43993,43.11378,36.87869,,47.56757,49.15773,55.15812,53.48276,58.16145,47.27513,37.96284,47.45745,34.87618,,49.7304,,42.12193,,40.07676,45.70984,37.27448,,49.5324,57.38115,31.000890000000002,49.20113,
38.78144,,47.01976,45.06678,60.37625,53.04127,54.58558000000001,,55.974180000000004,48.903220000000005,46.84397,,,,39.12147,44.986959999999996,41.09165,38.201879999999996,,52.16397,59.642790000000005,62.80911,50.08528,53.66843000000001,40.51157,43.18628,36.948840000000004,,47.6409,49.2319,55.23129,53.56165,58.233869999999996,47.350359999999995,38.0336,47.531909999999996,34.94525,,50.13355,,42.19401,,40.14832,45.78463,37.34492,,49.605740000000004,57.455980000000004,31.0675,49.276,
38.78144,,47.01976,45.06678,60.37625,53.04127,54.58558000000001,,55.974180000000004,48.903220000000005,46.84397,,,,39.12147,44.986959999999996,41.09165,38.201879999999996,,52.16397,59.642790000000005,62.80911,50.08528,53.66843000000001,40.51157,43.18628,36.948840000000004,,47.6409,49.2319,55.23129,53.56165,58.233869999999996,47.350359999999995,38.0336,47.531909999999996,34.94525,,50.13355,,42.19401,,40.14832,45.78463,37.34492,,49.605740000000004,57.455980000000004,31.0675,49.276,
38.79139,,47.03137,45.077009999999994,60.3863,53.05153000000001,54.5959,,55.98437,48.914359999999995,46.85478,,,,39.131820000000005,44.99754,41.10207,38.212070000000004,,52.1755,59.652840000000005,62.81895,50.09469,53.67868000000001,40.521609999999995,43.19645,36.95868,,47.65155,49.24217,55.24156,53.57235,58.24401999999999,47.361540000000005,38.04351,47.54245,34.95494,,50.14563,,42.20412,,40.15833,45.79541,37.35478,,49.61602,57.46637,31.076829999999998,49.97352,
38.74005,,46.97504,45.02429,60.331869999999995,52.99926,54.541669999999996,,55.9318,48.85942,46.80087,,,,39.078379999999996,44.94437,41.04933,38.15894,,52.12307,59.601040000000005,62.7668,50.04128,53.6258,40.46979,43.14403,36.907959999999996,,47.59748,49.19065,55.187569999999994,53.51876,58.19116999999999,47.3073,37.99241,47.49058,34.904990000000005,,50.09196,,42.15078,,40.10533,45.73814,37.302929999999996,,49.562979999999996,57.41352,31.028709999999997,49.91956,
38.73885,,47.223079999999996,45.023270000000004,60.33091999999999,52.99807,54.54145,,55.930730000000004,49.07325,46.43023,,,,39.07355,44.94419,41.04725,38.15759,,52.11753,59.600030000000004,62.766040000000004,49.972809999999996,53.62263000000001,40.46859,43.142990000000005,36.90696,,47.59935,49.189640000000004,55.18713,53.51627,58.190540000000006,46.543209999999995,37.99137,47.49449,34.90401,,48.23553,,42.14993,,40.10433,45.68605,37.30233,,49.561840000000004,57.41089,31.02774,49.025729999999996,
38.81348,,47.29898,45.10005,60.40543,53.07504,54.61596,,56.00708,49.14972,46.50816,,,,39.147290000000005,45.02091,41.12636,38.233470000000004,,52.20075,59.6754,62.84021,50.05003,53.69879,40.54392,43.21926,36.980779999999996,,47.67628,49.26705,55.26305,53.597559999999994,58.26701,46.2042,38.0657,47.77195,34.9767,,48.31139,,42.225640000000006,,40.17948,45.76314,37.376529999999995,,49.63897,57.487759999999994,31.097690000000004,48.37271,
38.76246,,47.2368,45.06265,60.34355,53.015730000000005,54.507509999999996,,55.96988,49.10122,46.45644,,,,39.10921,44.959720000000004,41.05675,38.16687,,52.157920000000004,59.638690000000004,62.76173000000001,50.00768,53.61721,40.491820000000004,43.182109999999994,36.944790000000005,,47.60727,49.191990000000004,55.181000000000004,53.54046999999999,58.18597,46.14645,38.03015,47.69011,34.92816,,48.25864,,42.1456,,40.111129999999996,45.718540000000004,37.32479,,49.586729999999996,57.437459999999994,31.063370000000003,48.27552,
38.455040000000004,,47.17266,45.00065,60.282419999999995,52.95353000000001,54.44453000000001,,55.90806,49.03861,46.39427,,,,39.0481,44.89774,40.995670000000004,38.10637,,52.09578,59.577769999999994,62.70175,49.94523,53.55474,40.43073,43.120470000000005,36.88514,,47.5435,49.1295,55.11841999999999,53.4782,58.1242,46.08402,37.97007,47.62607,34.86943,,48.1953,,42.0842,,40.04998,45.65545,37.26464,,49.52427,57.37599,31.004890000000003,48.21192,
38.45451,,47.17321,44.99995,60.28236,52.9529,54.4443,,55.9075,49.03945,46.394909999999996,,,,39.04878,44.89785,40.99664,38.10723,,52.1004,59.577119999999994,62.70139,50.45647,53.55418,40.43014,43.119820000000004,36.88451,,47.54322,49.129020000000004,55.118109999999994,53.47955,58.12376999999999,46.08455,37.96948,47.626020000000004,34.868809999999996,,48.19615,,42.08392,,40.049609999999994,45.656290000000006,37.26415,,49.52364,57.376740000000005,31.00435,48.212509999999995,
38.44448,,47.17138,45.00032,60.28128,52.95312,54.44323000000001,,55.90766,49.03864,46.39463,,,,39.04777,44.89747,40.995740000000005,38.10567,,52.09837,59.57743000000001,62.700669999999995,50.45597,49.73815,40.42504,43.12012,36.8848,,47.5425,49.128809999999994,55.117340000000006,53.47838,58.123369999999994,46.08892,37.96972,47.624520000000004,34.8691,,48.19457,,42.0833,,40.04549,45.654109999999996,37.26379,,49.52126,57.375769999999996,31.00443,48.21111,
38.44426,,47.05415,45.0,60.28155,52.95286,54.4432,,55.90744,49.03159,46.39564,,,,39.05167,44.89793,40.99691,38.106640000000006,,52.10394,59.57714,62.700590000000005,50.39375,49.7381,40.42479,43.11983,36.88453,,47.54258,49.12867,55.11724,53.48025,58.123219999999996,46.96668,37.96948,47.62481,34.868829999999996,,48.23082,,42.083,,40.0454,45.65521,37.26361,,49.52098,57.37708000000001,31.0042,48.25671,
38.60581,,47.22113,45.166270000000004,60.44381,53.11966999999999,54.602380000000004,,56.073080000000004,49.19836,46.56126,,,,39.21379,45.06348,41.16003,38.63555,,52.27089,59.74041,62.860519999999994,50.56092,49.90503,40.58815,43.285109999999996,37.04449,,47.71085,49.274440000000006,55.2816,53.646730000000005,58.28844,47.13306,38.13058,47.79562,35.026340000000005,,48.39785,,42.24607,,40.20827,45.82125,38.06832,,49.688179999999996,57.54147,31.15594,48.42403,
38.44401,,47.053470000000004,44.99987,60.281290000000006,52.952709999999996,54.43229,,55.907180000000004,49.03072,46.39434,,,,39.05106,44.89691,40.9949,38.473490000000005,,52.10375,59.576969999999996,62.7,50.393029999999996,49.73758,40.42458,43.11965,36.88436,,47.543420000000005,49.10706,55.11489,53.4798,58.123709999999996,46.96577,37.96932,47.62814,34.86866,,48.23229,,42.08117,,40.04467,45.65484,37.90692,,49.520790000000005,57.37666,31.00399,48.258390000000006,
38.44404,,47.05251,44.99986,60.28136,52.95273,54.43252,,55.9072,49.02989,46.394420000000004,,,,39.04936,44.89699,40.995020000000004,38.47245,,52.10407,59.576980000000006,62.70008000000001,50.39246,49.73767,40.42459,43.119659999999996,36.88436,,47.54358,49.107079999999996,55.11505,53.479969999999994,58.123830000000005,46.964859999999994,37.96934,47.62831,34.86867,,48.23129,,42.08126,,40.04473,45.65506,37.90623,,49.520790000000005,57.37688000000001,31.004009999999997,48.257670000000005,
38.4442,,46.55356,45.0,60.28156,52.95285,54.43273000000001,,55.90736,49.02963,46.39618,,,,39.04867,44.898540000000004,41.00195,38.472559999999994,,52.104040000000005,59.577119999999994,62.700269999999996,50.39227,49.73789,40.42474,43.1198,36.8845,,47.543279999999996,49.10716,55.1152,53.48008000000001,58.12401,46.96497,37.96951,47.62791,34.868809999999996,,48.23073,,42.088359999999994,,40.04492,45.65529,37.90641,,49.52095,57.37704,31.00415,48.257059999999996,
38.447140000000005,,46.620490000000004,45.003029999999995,60.284440000000004,52.95591999999999,54.43585,,55.91036999999999,48.63953,46.39945,,,,39.05415,44.901740000000004,41.005309999999994,38.47508,,52.108340000000005,59.580090000000006,62.70308000000001,50.64143,49.74092,40.42772,43.12281,36.887409999999996,,47.5464,49.110079999999996,55.11831,53.48347,58.12704,46.83364,37.97244,47.63086,34.87167,,47.95339,,42.091390000000004,,40.04777,45.65842,37.90879,,49.523990000000005,57.380309999999994,31.006909999999998,48.17654,
38.408640000000005,,46.58845,44.99439,60.2513,52.92146999999999,54.39051,,55.89668,47.84482,45.789229999999996,,,,39.039390000000004,45.25519,40.96846,38.44057,,52.07678,59.56665,62.65441,50.01255,49.68346,40.007290000000005,43.10921,36.87423,,46.78788,49.06454,55.06718000000001,53.50322,58.07529,46.803670000000004,37.95923,47.57914,34.846790000000006,,47.92729,,42.03991,,40.007909999999995,45.968070000000004,37.88673,,49.49662,57.353080000000006,30.99411,48.14,
38.413509999999995,,46.59348,44.99439,60.256209999999996,52.92651,54.39553000000001,,55.901680000000006,47.84986,45.794259999999994,,,,39.04428,45.26021,40.9734,38.445440000000005,,52.08183,59.571580000000004,62.659240000000004,50.0176,49.68851,40.012209999999996,43.11419,36.87905,,46.79292,49.069590000000005,55.0722,53.50825,58.08025,46.8087,37.96409,47.584179999999996,34.85154,,47.93233,,42.04488,,40.01283,45.97309,37.89159,,49.50166,57.358059999999995,30.998690000000003,48.14504,
38.40968,,46.58951,44.99045,60.252340000000004,52.92255,54.391580000000005,,55.89774,47.845890000000004,45.79031,,,,39.04043,45.25626,40.96951,38.441590000000005,,52.07782,59.56771,62.65543,50.01363,49.68453,40.008340000000004,43.04,36.87526,,46.78895,49.06562,55.06825,53.50428,58.07634,46.80474,37.96027,47.5802,34.847809999999996,,47.92836,,42.04097,,40.008959999999995,45.969120000000004,37.88777,,49.497690000000006,57.354130000000005,30.99509,48.14107,
38.41169,,46.59176,,60.254490000000004,52.92462,54.393769999999996,,55.8998,47.848009999999995,45.792359999999995,,,,39.0425,45.25833,40.9716,38.443529999999996,,52.08005,59.56972,62.65735,50.01569,49.686640000000004,40.01036,43.04204,36.87724,,46.7911,49.0676,55.0704,53.50631,58.07844,46.80685,37.962270000000004,47.582229999999996,34.84975,,47.93052,,42.04306,,40.01086,45.97159,37.88968,,49.499759999999995,57.35632,30.99697,48.143209999999996,
38.406459999999996,,46.586729999999996,,60.249219999999994,52.919259999999994,54.386869999999995,,55.89443000000001,47.84271,45.7868,,,,39.0373,45.25275,40.9656,38.43759,,52.0747,59.56442,62.651619999999994,50.01003,49.68124,40.00508,43.03669,36.87205,,46.78582,49.06173,55.06511,53.50031,58.073240000000006,46.801429999999996,37.95707,47.57628,34.84465,,47.92474,,42.03758,,40.00476,45.96637,37.88404,,49.49434,57.35109,30.99205,48.13746,
38.40205,,46.58233,,60.24468,52.9147,54.3824,,55.88992,47.838190000000004,45.78257,,,,39.03293,45.09515,40.96312,38.43225,,52.06773,59.55995,62.64703000000001,50.005179999999996,49.676759999999994,40.000640000000004,43.03216,36.867670000000004,,46.78133,49.057140000000004,55.06063,53.4948,58.068780000000004,46.79677,37.95267,47.57172,34.840340000000005,,47.9201,,42.035509999999995,,40.000370000000004,45.96136,37.879670000000004,,49.48977,57.346140000000005,30.987920000000003,48.132870000000004,
38.4181,,46.60014,,60.26184,52.931290000000004,54.3996,,55.906380000000006,47.85532,45.799440000000004,,,,39.04994,45.111999999999995,40.97992,38.44941,,52.08487,59.57611,62.66365,49.96741,49.69355,40.01682,43.04851,36.8835,,46.79849,49.074040000000004,55.07779,53.51234,58.08543,46.81388,37.96864,47.58932,34.855920000000005,,47.93777,,42.052459999999996,,40.01727,45.97923,37.89615,,49.50634,57.36319,31.002959999999998,48.150420000000004,
38.41916,,46.60083,,60.26206,52.93237,54.400090000000006,,55.90748000000001,47.85617,45.799859999999995,,,,39.05049,45.11285,40.98043,38.44791,,52.08663,59.57715,62.663669999999996,49.968070000000004,49.69477,40.01788,43.04956,36.88451,,46.79934,49.07451,55.078540000000004,53.51245,58.08636,46.815940000000005,37.96968,47.5893,34.85691,,47.938559999999995,,42.0528,,40.01746,45.97945,37.89886,,49.50741,57.36415,31.00395,48.15155,
38.419259999999994,,46.60067,,60.26556,52.93244,54.4002,,55.90755,47.855909999999994,45.79916,,,,39.04975,45.11271,40.9799,38.44765,,52.08688,59.5772,62.66304,49.968059999999994,49.695,40.01797,43.049609999999994,36.88456,,46.799409999999995,49.074009999999994,55.07838,53.511790000000005,58.08645,46.815740000000005,37.96974,47.58854,34.85696,,47.93808,,42.052170000000004,,40.03884,45.97824,37.89869,,49.50748,57.364509999999996,31.004009999999997,48.15125,
38.4192,,46.5993,,60.2647,52.93229,54.39816,,55.90749,47.855290000000004,45.79895,,,,39.04886,44.72143,40.98731,38.45539,,52.10738,59.57715,62.6624,49.97017,49.69492,40.017920000000004,43.04956,36.88452,,46.79896,49.073859999999996,55.0769,53.52006,58.085409999999996,46.816990000000004,37.96978,47.58793,33.80389,,47.93804,,42.05172,,40.03826,45.547290000000004,37.89826,,49.50742,57.367940000000004,31.00396,48.15099,
38.40396,,46.58072,,60.25161,52.916509999999995,54.38268000000001,,55.89185,47.83777,45.77913,,,,39.03009,44.7121,40.9731,38.44292,,52.09894,59.56168,62.65681,49.41737,49.67933,40.00253,43.03391,36.86937,,46.78313,49.061890000000005,55.061209999999996,53.52519,58.069990000000004,46.14358,37.95459,47.58039,33.78911,,47.92003,,42.03309,,40.02296,45.53836,37.882909999999995,,49.4916,57.35419,30.98963,48.13377,
38.344159999999995,,47.18006,,60.19084,52.854769999999995,54.320069999999994,,55.83044,47.77597,45.71768,,,,38.96968,44.65062,40.91166,38.382090000000005,,52.03474,59.50128,62.59851,49.35492,49.61704,39.942190000000004,42.97285,36.81028,,46.71973,49.00095,54.999469999999995,53.464,58.00898000000001,46.0816,37.89502,48.42947,33.73149,,47.8571,,41.97205,,39.96241,45.476620000000004,37.8233,,49.42975,57.29226,30.93352,47.27686,
38.41903,,47.25913,,60.263830000000006,52.93221,54.35593000000001,,55.907309999999995,47.85242,45.79298,,,,39.043209999999995,44.72692,41.26417,38.455259999999996,,52.11084,59.5771,62.671519999999994,49.43121,49.694379999999995,40.01777,43.04951,36.88446,,46.79609,49.07825,55.07755,53.53931,58.0835,46.15756,37.97119,48.50573,33.80386,,47.9331,,42.04776,,40.03756,45.692440000000005,37.89728,,49.50734,57.36768000000001,31.003840000000004,47.35268,
38.38171,,47.42634,,60.2264,52.89371,54.3174,,55.869,47.74655,45.75428,,,,38.99675,44.6892,41.22768,38.41949,,52.07571,59.539390000000004,62.634440000000005,49.46909,49.655609999999996,39.9801,43.01137,36.84755,,46.75764,49.0397,55.03915,53.501780000000004,58.045469999999995,46.07629,37.93401,48.467209999999994,33.76786,,48.5494,,42.00976,,39.99984,45.65428,37.860209999999995,,49.468720000000005,57.3304,30.968809999999998,48.026959999999995,
38.419090000000004,,47.46517,,60.26353,52.932219999999994,54.35669,,55.90729,47.67682,45.79258,,,,39.03437,44.72793,41.271,38.45559,,52.119609999999994,59.5771,62.67154,49.6272,49.69458,40.01781,43.0495,36.88446,,46.796409999999995,49.07837,55.07764,53.54431999999999,58.08355,46.11485,37.97123,48.50591,33.80385,,48.58778,,42.047779999999996,,40.03755,45.69332,37.898790000000005,,49.50734,57.369209999999995,31.00382,48.0653,
38.419090000000004,,47.46517,,60.26353,52.932219999999994,54.35669,,55.90729,47.67682,45.79258,,,,39.03437,44.72793,41.271,38.45559,,52.119609999999994,59.5771,62.67154,49.6272,49.69458,40.01781,43.0495,36.88446,,46.796409999999995,49.07837,55.07764,53.54431999999999,58.08355,46.11485,37.97123,48.50591,33.80385,,48.58778,,42.047779999999996,,40.03755,45.69332,37.898790000000005,,49.50734,57.369209999999995,31.00382,48.0653,
38.46887,,47.50573,,60.30881,52.97523,54.44345,,55.907230000000006,47.740429999999996,45.828720000000004,,,,39.035309999999996,44.781259999999996,41.32649,38.508959999999995,,52.163540000000005,59.57714,62.75104,49.65954,49.77652,40.0625,43.04955,36.88455,,46.861059999999995,49.1462,55.1601,53.60716,58.16534,46.36108,37.97088,48.588770000000004,33.84209,,48.614909999999995,,42.129459999999995,,40.09624,45.76201,37.92759,,49.534929999999996,57.39995,31.00436,48.10776,
